Pointwise Variance X,Pointwise Variance Y,Pointwise Variance Z
0.032174062496817396,0.004023141909768679,0.0034986196442406397
0.032165764492316215,0.004242054636565673,0.004591331173655925
0.03215746755802375,0.004466766522423752,0.0028993053346928225
0.03214917169394003,0.004697277567375679,0.0036445209759444056
0.03214087690004952,0.004933587771357048,0.00299698923298903
0.032132583176378064,0.005175697134447788,0.003023323506547716
0.03212429052291802,0.005423605656583473,0.0034080925353070614
0.03211599893965376,0.005677313337799092,0.005085777866195257
0.03210770842660338,0.005936820178090622,0.0034318660096988632
0.03209941898374883,0.006202126177430018,0.004120784039136069
0.032091130611103025,0.006473231335861768,0.0036921998105202804
0.032082843308660784,0.006750135653354108,0.002152994040415233
0.03207455707643765,0.007032839129917958,0.002829738787071612
0.032066271914405135,0.00732134176554106,0.004041312002007783
0.032057987822594315,0.007615643560254335,0.003821605178814523
0.03204970480098191,0.007915744514023607,0.0032762902512938185
0.032041422849570456,0.008221644626868405,0.002657026585914702
0.03203314196837292,0.008533343898769015,0.0038190350135006036
0.032024862157371166,0.00885084232976138,0.0034383484324001894
0.03200830574600689,0.009503236668936106,0.007203828950899546
0.032602247552026384,0.013711312642948146,0.006554770657875241
0.03249374148080327,0.009017157938093493,0.014848926542851422
0.03241872784344131,0.006341475274944491,0.008337052466646363
0.03241039834587689,0.006073172996610449,0.008460791197468542
0.032402069918526455,0.005810669877343312,0.007609452899864976
0.03239374256137172,0.00555396591714705,0.007742460503824571
0.03216930845617402,0.0008150411202166228,0.002117924261739689
0.032161011064796866,0.0007207136139725281,0.0016006553452289339
0.032152714743631114,0.0006321852667986527,0.0024234758690687055
0.03214441949266111,0.000549456078693678,0.002794635520633698
0.03213612531190246,0.0004725260496593484,0.0015967283095965402
0.032127832201342146,0.000401395179694458,0.0009483512481382715
0.032119540160995816,0.0003360634687994683,0.0008992043922972177
0.032111249190842656,0.0002765309169738822,0.0016269373693092314
0.03210295929091382,0.0002227975242166062,0.000931136126094464
0.032094670461180766,0.00017486329053246206,0.0004944756595629188
0.0320863827016642,0.00013272821591581358,0.0009139821497401252
0.03207809601234347,9.639230036939268e-05,0.0009929600409073406
0.032069810393226324,6.585554389294682e-05,0.001181045703928358
0.03206152584432303,4.111794648577477e-05,0.0018647941064445942
0.03205324236562075,2.217950814844046e-05,0.0021222006495487267
0.0320449599571324,9.040228880903908e-06,0.0033262461032424907
0.03203667861883989,1.7001086833028408e-06,0.0020113416156929092
0.03202839835075867,1.5914755506751482e-07,0.001928083100083296
0.032020119152881,4.417345496319186e-06,0.0024422732528058878
0.0320118410252121,1.4474702507840756e-05,0.004855796222767929
0.03200356396775196,3.0331218588859136e-05,0.0062633197457810635
0.03199528798049278,5.1986893739545065e-05,0.010335700726182593
0.03198701306344492,7.944172796115373e-05,0.006478487758292434
0.03197046643995996,0.00015174887361009667,0.009327989370584329
0.031962194733530534,0.00019660118503962807,0.008847824307346295
0.03195392409730218,0.0002472526555392895,0.012836460793122709
0.03194565453128253,0.00030370328510640214,0.014038873191789893
0.03193738603547418,0.0003659530737448926,0.008322006396793206
0.031929118609859114,0.00043400202145569986,0.006645687589807168
0.03192085225446308,0.0005078501282341525,0.010899955845303868
0.03191258696926545,0.0005874973940799059,0.012912163001615377
0.031904322754276584,0.0006729438189971308,0.009411283921109903
0.03189605960949388,0.000764189402984086,0.004111976610355622
0.03188779753491477,0.0008612341460449679,0.005702174076988762
0.031879536530541784,0.0009640780481689592,0.004673978217628832
0.03187127659638011,0.0010727211093653718,0.0020667877348296134
0.03186301773241945,0.001187163329632063,0.0012431965564303953
0.031854759938680414,0.0013074047089632328,0.00437355239713947
0.03184650321511398,0.0014334452473733215,0.012027916101614824
0.0318382475617821,0.0015652849448492632,0.020936395331996916
0.03182999297864864,0.0017029238013941544,0.013234330750243405
0.03182173946572391,0.0018463618170090651,0.008731997320831873
0.03181348702300533,0.0019955989916893434,0.0042567151888187596
0.03180523565048777,0.002150635325448568,0.0032540096262577006
0.0317887361160711,0.0024781054701604084,0.005974994853647319
0.0317804879541746,0.002650539281124702,0.005650480937167303
0.031772240862486784,0.002828772251158592,0.005057567941906642
0.03176399484100516,0.003012804380260675,0.003543656536904626
0.03175574988972456,0.003202635668434887,0.0031189472998813415
0.03174750600865265,0.0033982661156770357,0.004599735381954478
0.03173926319778176,0.003599695721988902,0.006457126213914645
0.03173102145712733,0.0038069244873713713,0.008802955356895363
0.03172278078667133,0.004019952411823612,0.004983263070373943
0.031714541186429204,0.004238779495345377,0.00626262115761504
0.03169806519654281,0.004693831139604117,0.00795000196653052
0.03168982880691915,0.004930055700312464,0.006323155792873336
0.03168159348749907,0.005172079420127392,0.005510843901769674
0.031673359238282586,0.0054199022989893575,0.00700550498059293
0.03166512605926712,0.005673524336929662,0.005242482003599417
0.0316568939504655,0.005932945533947524,0.006163042153413113
0.03164866291186236,0.006198165890010462,0.00518429080664991
0.03164043294347305,0.006469185405168007,0.0039035243098010943
0.03163220404528479,0.006746004079386155,0.003056226794542129
0.03162397621730525,0.007028621912675241,0.00391014708949549
0.031615749459539565,0.007317038905022342,0.005430961326080376
0.0316075237719672,0.007611255056460187,0.002806161742776003
0.03159929915460607,0.007911270366955946,0.003948618669100906
0.031591075607456276,0.008217084836526613,0.0041927950599023175
0.031574631723754645,0.00884611125287007,0.0024490367817515467
0.031566411387218204,0.00916932319963497,0.013551992627914596
0.031558192120885314,0.009498334305491742,0.013702843457347569
0.031549973924768895,0.009833144570397119,0.01710898193355748
0.03211479015035926,0.012168119866769163,0.0067628723277794334
0.03208992228991383,0.011067198989391085,0.00822321168232037
0.03194918634905654,0.005814504392728123,0.03286887738053481
0.031940917396153214,0.005557714789256546,0.023871121469036912
