X,Y,Z
158.59416083999997,849.900239754228,1.1607557137721665
158.59416083999997,850.3066794225501,1.0528218007733292
158.59416083999997,851.1195587591944,1.5071163280374764
158.59416083999997,851.5259984275166,0.9411591761800076
158.59416083999997,852.3388777641609,1.3309233330934829
158.59416083999997,852.745317432483,1.623124669985459
158.59416083999997,853.1517571008052,1.173868817256303
158.59416083999997,853.5581967691273,1.1865030330695163
158.59416083999997,854.3710761057716,1.138623176795832
158.59416083999997,854.7775157740938,1.443182697467535
158.79622018461535,848.2744810809394,1.1801475318156311
158.79622018461535,848.6809207492615,0.7713141800000001
158.79622018461535,849.0873604175837,1.6234610151612936
158.79622018461535,849.4938000859058,1.4357651181930864
158.79622018461535,849.900239754228,1.5971994118814312
158.79622018461535,850.3066794225501,1.61941959672371
158.79622018461535,850.7131190908723,2.510428351068052
158.79622018461535,851.1195587591944,1.833376484426732
158.79622018461535,851.5259984275166,1.4482672869415063
158.79622018461535,851.9324380958387,2.5134802962104845
158.79622018461535,852.3388777641609,1.7427595337635278
158.79622018461535,852.745317432483,1.947049082700647
158.79622018461535,853.1517571008052,1.9542043275692136
158.79622018461535,853.5581967691273,1.389518769976182
158.79622018461535,853.9646364374495,2.123724706151966
158.79622018461535,854.3710761057716,1.5669069613943294
158.79622018461535,854.7775157740938,1.449621738072449
158.79622018461535,855.1839554424159,1.3428776579598505
158.79622018461535,855.5903951107381,1.4028557405917912
158.99827952923073,846.2422827393286,0.8690233104275166
158.99827952923073,846.6487224076508,1.1706022576630692
158.99827952923073,847.0551620759729,1.1339170611180742
158.99827952923073,847.4616017442951,1.7942707033697691
158.99827952923073,847.8680414126172,1.6420959864788778
158.99827952923073,848.2744810809394,1.4471623204663708
158.99827952923073,848.6809207492615,3.034388500812972
158.99827952923073,849.0873604175837,2.454047616474988
158.99827952923073,849.4938000859058,2.041698865184256
158.99827952923073,849.900239754228,2.9184584910356426
158.99827952923073,850.3066794225501,2.600198509874268
158.99827952923073,850.7131190908723,3.013160511257888
158.99827952923073,851.1195587591944,2.7371591082201343
158.99827952923073,851.5259984275166,3.576820875805676
158.99827952923073,851.9324380958387,3.321778645446775
158.99827952923073,852.3388777641609,2.8435676573498765
158.99827952923073,852.745317432483,2.355670583169581
158.99827952923073,853.1517571008052,3.042477962287636
158.99827952923073,853.9646364374495,2.706079273956747
158.99827952923073,854.3710761057716,2.375719257768979
158.99827952923073,854.7775157740938,1.7870940127175992
158.99827952923073,855.1839554424159,2.024234424509116
158.99827952923073,855.5903951107381,1.7508394228929307
158.99827952923073,855.9968347790602,2.4918806221778262
158.99827952923073,856.4032744473824,1.5272802324044408
158.99827952923073,856.8097141157045,1.5191263344550272
158.99827952923073,857.2161537840267,1.315259433644836
159.20033887384614,845.8358430710065,1.4202585869801445
159.20033887384614,846.2422827393286,1.315686916177519
159.20033887384614,846.6487224076508,1.581002332975279
159.20033887384614,847.0551620759729,1.825851722665272
159.20033887384614,847.4616017442951,2.3985370609952072
159.20033887384614,847.8680414126172,2.496993101445848
159.20033887384614,848.2744810809394,2.835135956274381
159.20033887384614,848.6809207492615,3.7432604964747256
159.20033887384614,849.0873604175837,3.217174201121052
159.20033887384614,849.4938000859058,2.7705954555111063
159.20033887384614,849.900239754228,3.6370711007588334
159.20033887384614,850.3066794225501,3.708417784264472
159.20033887384614,850.7131190908723,4.325302585721257
159.20033887384614,851.1195587591944,4.030452252047236
159.20033887384614,851.5259984275166,4.440682513613568
159.20033887384614,851.9324380958387,3.989135502905651
159.20033887384614,852.3388777641609,3.7656639469509634
159.20033887384614,852.745317432483,3.4908384536911794
159.20033887384614,853.1517571008052,4.083454146552277
159.20033887384614,853.5581967691273,4.227213625478814
159.20033887384614,853.9646364374495,3.236968015912063
159.20033887384614,854.3710761057716,3.539673023181256
159.20033887384614,854.7775157740938,2.5908120691508363
159.20033887384614,855.1839554424159,3.280390470720833
159.20033887384614,855.5903951107381,2.8938177393393727
159.20033887384614,855.9968347790602,2.804023399579171
159.20033887384614,856.4032744473824,2.3413554152283678
159.20033887384614,856.8097141157045,2.2097848617221314
159.20033887384614,857.2161537840267,1.550232687038509
159.20033887384614,857.6225934523488,2.25905568
159.20033887384614,858.029033120671,1.2223027339214911
159.20033887384614,858.4354727889931,2.007320799102384
159.4023982184615,844.61652406604,1.060943697255492
159.4023982184615,845.0229637343622,1.0204321908740348
159.4023982184615,845.4294034026843,1.6791948541712014
159.4023982184615,845.8358430710065,1.8854036162071288
159.4023982184615,846.2422827393286,2.1481557460581078
159.4023982184615,846.6487224076508,2.643248020331318
159.4023982184615,847.0551620759729,3.0242416706221684
159.4023982184615,847.4616017442951,3.5186086952500744
159.4023982184615,847.8680414126172,3.718547676790459
159.4023982184615,848.2744810809394,4.080636441288702
159.4023982184615,848.6809207492615,4.510830528412367
159.4023982184615,849.0873604175837,3.882397445036762
159.4023982184615,849.4938000859058,5.255972281083672
159.4023982184615,849.900239754228,4.592382330546046
159.4023982184615,850.3066794225501,5.110802967557176
159.4023982184615,850.7131190908723,5.122460410297745
159.4023982184615,851.1195587591944,5.066756967356823
159.4023982184615,851.5259984275166,5.229943995130238
159.4023982184615,851.9324380958387,4.788332566265826
159.4023982184615,852.3388777641609,4.965798124979283
159.4023982184615,852.745317432483,5.390712417824279
159.4023982184615,853.1517571008052,4.902590636332449
159.4023982184615,853.5581967691273,5.153024912420911
159.4023982184615,853.9646364374495,4.523992002180044
159.4023982184615,854.3710761057716,4.535504232605961
159.4023982184615,854.7775157740938,4.079926735640009
