X,Y,Z
-64.88063247857988,13.636284975709884,0.7438289878189613
-64.88058833412411,14.035483885752281,0.6746108585882332
-64.44527974032928,5.652258534789014,0.7810174989829575
-64.44523559587351,6.051457444831467,0.532250437495842
-64.44519145141773,6.450656354873863,0.7028908096468502
-64.44510316250617,7.249054174958712,0.7327913154116575
-64.4450590180504,7.648253085001107,0.7538119720995134
-64.44501487359462,8.047451995043561,0.7966813865486729
-64.44497072913883,8.446650905085956,0.7275890648654945
-64.44492658468306,8.845849815128352,0.6241427433885871
-64.44488244022727,9.245048725170806,0.6506620452174806
-64.4448382957715,9.644247635213201,0.6362804501689484
-64.44479415131573,10.043446545255597,0.5957078838278765
-64.44475000685995,10.442645455298049,0.5597131955547862
-64.44466171794838,11.241043275382898,0.6485841199813048
-64.44461757349261,11.640242185425294,0.6314524776654392
-64.44452928458105,12.438640005510143,0.5768520190535206
-64.44448514012528,12.837838915552538,0.5522792385626802
-64.4444409956695,13.23703782559499,0.6555874593041887
-64.44435270675794,14.035435645679783,0.685458148380456
-64.44430856230215,14.434634555722237,0.7743136548041133
-64.0097062797998,-0.3357733559197067,0.6087533984601641
-64.00966213534402,0.06342555412268923,0.6212821528513762
-64.00961799088824,0.4626244641650852,0.6735708514057004
-64.00957384643247,0.861823374207538,0.6578672549137407
-64.00952970197669,1.261022284249934,0.7208501951159315
-64.00939726860935,2.4586190143771787,0.5430783583158306
-64.00935312415358,2.8578179244196313,0.5847962012874331
-64.00930897969779,3.257016834462027,0.552311729733631
-64.00922069078624,4.055414654546876,0.4967889968111105
-64.00917654633045,4.454613564589272,0.5487006898994051
-64.00913240187468,4.853812474631725,0.5107172467456624
-64.00904411296312,5.652210294716516,0.5080110365073538
-64.00899996850735,6.051409204758969,0.5156177142564944
-64.00895582405157,6.450608114801366,0.4792552452038732
-64.0089116795958,6.849807024843819,0.5483027185920147
-64.00886753514,7.249005934886214,0.5291900623773139
-64.00838194612645,11.640193945352797,0.505206
-64.00833780167066,12.039392855395137,0.6022214236772813
-64.00829365721488,12.438591765437646,0.6610192453206098
-64.00824951275911,12.837790675480042,0.6500202800689214
-64.00820536830334,13.236989585522494,0.5641235247852101
-64.00816122384755,13.636188495564891,0.7968502953050971
-64.00811707939178,14.035387405607286,0.8692921905303945
-64.00807293493598,14.434586315649739,1.1501092663252843
-64.00802879048021,14.833785225692134,1.0702351734131608
-64.00798464602444,15.232984135734531,0.972268212557928
-64.00794050156865,15.632183045776983,0.9718965769792872
-64.00789635711288,16.03138195581938,1.006753181460953
